"ExpectedImmunity","TimeIndex","TimeIndex2","L2IDs","L2Index","L1IDs","L1Index","NObserved","SmoothedImmunity1","SmoothedImmunity2"
0.400743165227009,4,4,289753,89,288708,13,3,0.612205010561315,0.580438003735221
0.785314197829287,4,4,289755,90,288708,13,6,0.610875583129482,0.655798683695521
0.782292762909651,4,4,289756,91,288708,13,2,0.568409598380476,0.580475713915492
0.853023778763434,4,4,289757,92,288708,13,4,0.642492321650576,0.672797805719205
0.816539433543535,4,4,289761,93,288657,12,3,0.657419982792652,0.68515518119956
0.722397309348743,4,4,289764,94,288622,10,29,0.707667428670367,0.717153323299347
NA,4,4,289765,95,288708,13,1,0.567993389234085,0.564976141128105
0.669033971074984,4,4,289767,96,288708,13,6,0.599842282375525,0.614986101555194
0.757803468809365,4,4,289768,97,288708,13,5,0.668864257729094,0.687906286250432
0.474978646959868,4,4,289772,98,288547,6,20,0.460931616264506,0.467819143843992
0.540457194267688,4,4,289776,99,288547,6,36,0.544742218172948,0.541430270052267
0.671957662576452,4,4,289781,100,288547,6,13,0.533124928940073,0.594420501974522
0.249513356525861,4,4,289785,101,288547,6,7,0.526821660890763,0.443836501252402
0.413215930923922,4,4,289786,102,288547,6,9,0.497271673811123,0.465069445138151
0.409692911013755,4,4,289788,103,288547,6,9,0.439766804136852,0.427690644856679
0.348057087394969,4,4,289791,104,288547,6,13,0.493470836169945,0.429586920059219
0.476833251985371,4,4,289794,105,288547,6,6,0.533259105403074,0.517448410277916
0.57843719886306,4,4,289795,106,288622,10,5,0.662767460044829,0.641246834878943
0.655275136926121,4,4,289796,107,288622,10,5,0.650977251001526,0.652294601886528
0.444886038,4,4,289797,108,288622,10,4,0.61068826564489,0.584008403959994
0.438121225582445,4,4,289799,109,288547,6,5,0.507872934693513,0.49117905431515
0.3382301536,4,4,289800,110,288657,12,5,0.589858610837262,0.533204523166009
0.423180166054283,4,4,289801,111,288547,6,10,0.495709920640745,0.466829603603405
0.433034405137974,4,4,289844,112,288513,2,31,0.486416388669826,0.452840063980914
0.761612475259707,4,4,289861,113,288657,12,8,0.680226205028105,0.708504620245415
0.487668614105101,4,4,289862,114,288657,12,3,0.61538417412148,0.59781433149045
0.688589238146178,4,4,289980,115,288565,7,15,0.630017388635862,0.661133647692467
0.882748962429184,4,4,289987,116,288622,10,12,0.724384799770616,0.793415982174067
0.596801452427975,4,4,290085,117,288565,7,4,0.599142321037121,0.604068820674379
0.640626854606434,4,4,290086,118,288565,7,12,0.589492334300637,0.613779677018331
0.779008353143022,4,4,290087,119,288565,7,6,0.597127775305454,0.648555655509339
0.618909679956112,4,4,290088,120,288565,7,4,0.574441210847069,0.584139976046943
0.476393384,4,4,290089,121,288565,7,1,0.595535570120053,0.595551387806349
0.593014945601206,4,4,290090,122,288565,7,14,0.595572473959647,0.59684522001017
0.565895590154441,4,4,290091,123,288565,7,8,0.593427035427434,0.587825167045657
0.476393384,4,4,290092,124,288565,7,2,0.606822197171654,0.600427764462472
0.59875313556386,4,4,290093,125,288565,7,10,0.601412659902146,0.602254356416232
0.271352506632887,4,4,290094,126,288571,8,13,0.411111513234774,0.344490974809537
0.495675879752,4,4,290104,127,288571,8,4,0.43405274889385,0.441937407925181
0.408170561293178,4,4,290105,128,288571,8,9,0.466854434945181,0.442606912102689
0.378448921016825,4,4,290106,129,288571,8,8,0.384314709433004,0.377143919193995
0.50006100862635,4,4,290108,130,288571,8,5,0.464797000973947,0.468768636757176
0.774529638876868,4,4,290110,131,288571,8,3,0.471329614377006,0.504345099658791
0.209359047801755,4,4,290111,132,288571,8,11,0.35155744464309,0.289275769971951
NA,4,4,290421,133,288512,1,1,0.602021928981999,0.606770441916677
0.986612458315302,4,4,290447,134,288622,10,2,0.739116878026534,0.757982727942757
0.583147916416464,4,4,290448,135,288622,10,13,0.664400614342948,0.629544992934284
NA,4,4,290542,136,288629,11,1,0.588184389648751,0.58905325261154
NA,4,4,290543,137,288629,11,1,0.562296892646669,0.560067054752817
NA,4,4,290545,138,288629,11,1,0.593490686449089,0.591978493676333
NA,4,4,290547,139,288629,11,1,0.594801889149291,0.590324399499633
NA,4,4,290549,140,288629,11,1,0.56189040653694,0.560690656893905
NA,4,4,290550,141,288629,11,1,0.517914226194548,0.526580767103945
NA,4,4,290552,142,288629,11,1,0.621775029679877,0.616788498612754
NA,4,4,290555,143,288629,11,1,0.528342596653178,0.532240989618164
NA,4,4,290558,144,288629,11,1,0.560106118158018,0.568044760111854
NA,4,4,290559,145,288629,11,1,0.552635080134655,0.550696957523331
0.825566458464821,4,4,290567,146,288622,10,15,0.719805929168414,0.771603357974491
0.600927405939767,4,4,290568,147,288622,10,6,0.682070078354831,0.663986536796924
0.702501704468429,4,4,290570,148,288622,10,16,0.704956655380314,0.703014062959495
0.409653077705363,4,4,290694,149,288513,2,65,0.450174402452172,0.418897612807041
0.606404070307943,4,4,290716,150,288545,5,17,0.563451627237129,0.587949150039974
NA,4,4,290717,151,288545,5,1,0.426560682981969,0.427172607150335
0.604456614105101,4,4,290718,152,288545,5,3,0.487155891737513,0.510049325806493
0.567872696344553,4,4,290720,153,288545,5,6,0.642914204654726,0.629665432719598
NA,4,4,290721,154,288545,5,1,0.440867933655778,0.444620962153338
0.317595589333333,4,4,290722,155,288545,5,3,0.524227529636921,0.503623918398591
0.284615430802741,4,4,290724,156,288545,5,3,0.46975571551402,0.455589216017528
NA,4,4,290725,157,288545,5,1,0.491613446114178,0.498858507795004
NA,4,4,290726,158,288545,5,1,0.559045459779478,0.563214787441049
0,4,4,290727,159,288545,5,1,0.411147880085035,0.404589987143008
0.540611519085537,4,4,290728,160,288545,5,6,0.527973729639115,0.534778148544598
0.288986533752,4,4,290729,161,288545,5,2,0.510939913816789,0.497445628020355
NA,4,4,290730,162,288545,5,1,0.617049983835783,0.623957138533747
0.649352035595651,4,4,290734,163,288545,5,8,0.49788387605192,0.551749462895817
0.986612458315302,4,4,290735,164,288545,5,1,0.554944088127241,0.570314174962981
0.328870819438434,4,4,290737,165,288545,5,3,0.444842963507155,0.432053477368911
0,4,4,290738,166,288545,5,1,0.376801717114534,0.373672432302308
0.542254578976023,4,4,290741,167,288545,5,11,0.563902106344852,0.560700502892502
0.456389753144294,4,4,290746,168,288604,9,12,0.544163344650969,0.505921324100509
0.986612458315302,4,4,290747,169,288604,9,3,0.64441319443293,0.688910606275594
0.680481013726121,4,4,290748,170,288604,9,5,0.613571572514763,0.627633275622805
0.374112355834667,4,4,290752,171,288604,9,3,0.579887696724048,0.548311159765765
NA,4,4,290753,172,288604,9,1,0.596796435578604,0.597028291046841
0.816539433543535,4,4,290754,173,288604,9,6,0.660572149716992,0.70281344941538
0.706250890256,4,4,290897,174,288719,14,18,0.727296666310447,0.716851096410745
0.590306229157651,4,4,290898,175,288719,14,2,0.583925597527416,0.577547909312142
0.986612458315302,4,4,290899,176,288719,14,3,0.688865442297117,0.728041635358845
0.850399328044868,4,4,290901,177,288719,14,3,0.665492874498261,0.685580059959414
0.647700214734658,4,4,290905,178,288719,14,7,0.712430248059427,0.693618723109296
0.675349554680378,4,4,290906,179,288719,14,22,0.698714674405287,0.684677683899332
0.555997821733515,4,4,290907,180,288719,14,7,0.655136702898724,0.623597817748144
0.533349806578825,4,4,290913,181,288719,14,4,0.583582745187473,0.577864145905766
NA,4,4,290915,182,288719,14,1,0.592924913497341,0.603632235476535
NA,4,4,290939,183,288512,1,1,0.643274677313603,0.639003773693185
0,4,4,290940,184,288512,1,1,0.643141154043124,0.616064347054256
NA,4,4,290945,185,288512,1,1,0.645649444132804,0.64200699447036
0,4,4,290965,186,288512,1,4,0.572663463419939,0.461364837181604
NA,4,4,290984,187,288512,1,1,0.659781156715844,0.650110662642703
NA,4,4,291023,188,288512,1,1,0.643825153520028,0.635977571634792
NA,4,4,291024,189,288512,1,1,0.706042800471767,0.690450992932969
NA,4,4,291031,190,288512,1,1,0.658618987150387,0.658997237231493
NA,4,4,291034,191,288512,1,1,0.676361543793974,0.663788320690581
NA,4,4,291036,192,288512,1,1,0.664962741586779,0.655568926646699
NA,4,4,291037,193,288512,1,1,0.708060067681696,0.700498576882556
NA,4,4,291041,194,288512,1,1,0.665903279318764,0.654037535090172
0.856224284998165,5,5,288755,1,288732,16,2,0.801120607691128,0.805104971139873
NA,5,5,288815,2,288530,3,1,0.549895959988321,0.55016308525338
0.431318649961713,5,5,288872,3,288571,8,6,0.477666912203621,0.464055523267054
0.552627257503766,5,5,288925,4,288513,2,39,0.544714323646091,0.552047008786392
0.711306771367139,5,5,288958,5,288729,15,5,0.513317660568019,0.56513438824988
0.312091612876,5,5,288959,6,288729,15,4,0.422747730677096,0.398958276674759
0.524802850267514,5,5,288960,7,288729,15,31,0.583681059347422,0.54510079660411
0.605763297061306,5,5,288961,8,288729,15,8,0.5792739246458,0.588557443031632
0.62821741992941,5,5,288962,9,288729,15,15,0.574844187632223,0.601405792591622
0.395494355973446,5,5,288963,10,288513,2,104,0.468778845350816,0.406411570864368
0.645798267450018,5,5,288964,11,288513,2,22,0.468931189905131,0.575087368117083
0.408838530544224,5,5,288965,12,288513,2,40,0.477360957889873,0.429526470098251
0.585775090314581,5,5,288966,13,288513,2,27,0.470135988562723,0.546800659301793
0.680530350017653,5,5,288974,14,288729,15,18,0.602565798913336,0.644331772326511
0.579612921720195,5,5,288975,15,288513,2,35,0.537489717731172,0.568237821373177
0.539109392249186,5,5,288976,16,288513,2,60,0.496945827599015,0.530578629326724
0.431302262565961,5,5,288977,17,288513,2,51,0.421789661300415,0.429557899588616
0.239766196645416,5,5,288978,18,288513,2,77,0.348277454221016,0.260178826157128
0.554065127124288,5,5,288979,19,288513,2,63,0.541013573715362,0.552076203582432
0.489659663481718,5,5,288980,20,288513,2,25,0.47494803731129,0.485911538106326
0.677235307797036,5,5,288981,21,288513,2,164,0.585286076402902,0.667498001168276
0.526575079388593,5,5,288982,22,288513,2,109,0.55764477394522,0.531580018232185
0.232259627007188,5,5,288983,23,288513,2,73,0.380302958245098,0.260855013188785
0.176685433684283,5,5,288984,24,288513,2,156,0.277705904215848,0.187990447724496
0.253596425980149,5,5,288985,25,288513,2,76,0.374842913768081,0.276740976825815
0.156297855006323,5,5,288986,26,288513,2,101,0.305813794888182,0.179188488364204
0.480492945960166,5,5,288987,27,288513,2,40,0.473251608413601,0.480039962535699
0.387010599726041,5,5,288989,28,288513,2,52,0.427077511233659,0.396676668768044
0.604445990244142,5,5,288990,29,288513,2,23,0.523408537268469,0.57381437183522
0.560812385091358,5,5,288991,30,288513,2,42,0.528398613842294,0.553257183953191
0.531893856117891,5,5,288992,31,288513,2,26,0.472904149339088,0.511765731688478
0.549088095493352,5,5,288993,32,288513,2,28,0.454707101317377,0.517343455377309
0.516394889273309,5,5,288994,33,288513,2,35,0.488393539268878,0.509930185269972
0.688653325981826,5,5,288995,34,288513,2,24,0.569538988647892,0.645075493426795
0.553525467981132,5,5,288996,35,288513,2,30,0.481569951953341,0.531213438925203
0.324012809820132,5,5,288997,36,288513,2,54,0.380184129525232,0.337370936667306
0.497929798602826,5,5,289003,37,288513,2,16,0.506076721176618,0.50482624117173
0.595427176607838,5,5,289004,38,288513,2,20,0.513152917846933,0.565479277896693
0.436895309222768,5,5,289009,39,288513,2,33,0.443218629002061,0.440887987175761
0.586447034057216,5,5,289010,40,288513,2,34,0.487032976269547,0.557752494430591
0.719023165429528,5,5,289011,41,288513,2,34,0.553035429116436,0.667950311102724
0.200327546976546,5,5,289012,42,288513,2,50,0.330284615017453,0.233781152730086
0.573084501402124,5,5,289013,43,288513,2,60,0.520368023988447,0.563209192409152
0.640023315449051,5,5,289014,44,288513,2,45,0.479310641514957,0.59844917499338
0.500742228042159,5,5,289163,45,288729,15,16,0.555588709036369,0.527868764562095
0.583410111917339,5,5,289505,46,288732,16,3,0.747986181494459,0.723748740310107
0.726011145104489,5,5,289525,47,288732,16,6,0.773649443393752,0.761696649013444
0.696727487607769,5,5,289526,48,288732,16,4,0.680758251195473,0.681555998822748
0.986612458315302,5,5,289527,49,288732,16,1,0.730057482100989,0.732504391783187
0.659846292408224,5,5,289528,50,288732,16,2,0.724208186092566,0.712512283752771
0.680505134003277,5,5,289530,51,288537,4,5,0.600562279533417,0.618266310212328
0.986612458315302,5,5,289531,52,288732,16,2,0.76470976705421,0.78459425848229
0.792340227375023,5,5,289532,53,288732,16,2,0.730181247353575,0.732815824077371
0.827521730118961,5,5,289533,54,288732,16,8,0.745256031227269,0.771528519120793
0.854938857696605,5,5,289536,55,288732,16,8,0.728367553793562,0.768483487099057
NA,5,5,289539,56,288732,16,1,0.735990615706494,0.733694417209327
0.986612458315302,5,5,289541,57,288732,16,1,0.76775909768188,0.773451830099888
0.426923146204112,5,5,289543,58,288537,4,2,0.52639144968644,0.518499065508138
0.813811452716175,5,5,289544,59,288732,16,7,0.771676656096867,0.785772990082937
0.358733370560343,5,5,289547,60,288537,4,3,0.469779031064827,0.45219615784996
0.659846292408224,5,5,289563,61,288530,3,1,0.595285139623291,0.595854294773772
0.659846292408224,5,5,289565,62,288530,3,1,0.632945601502436,0.627757142848593
0.408084879752,5,5,289566,63,288530,3,4,0.608846400439523,0.567188286734761
0.856224284998165,5,5,289569,64,288530,3,2,0.658595263157765,0.667240054827033
0.476393384,5,5,289570,65,288530,3,1,0.63127695494487,0.622373625981161
0.731502921157651,5,5,289571,66,288530,3,2,0.621091651252509,0.625302360709434
0.631195252858361,5,5,289572,67,288537,4,15,0.54141667267653,0.584882706707946
NA,5,5,289573,68,288530,3,1,0.511661541985435,0.506598966397419
0.986612458315302,5,5,289574,69,288530,3,1,0.645296911225778,0.649091363840208
0.446252319690656,5,5,289576,70,288537,4,9,0.507022986103625,0.482681048822877
0.678050556960714,5,5,289577,71,288530,3,7,0.619860355514532,0.632196484184498
0.618909679956112,5,5,289578,72,288530,3,2,0.666783142731346,0.658251516917761
0.378161820398129,5,5,289580,73,288537,4,8,0.457471827931605,0.4312881392169
0.692841202044626,5,5,289581,74,288530,3,2,0.641512555987121,0.637678295574414
0.664228550205375,5,5,289593,75,288537,4,3,0.531605644308252,0.550343002377935
0.382262256,5,5,289730,76,288708,13,3,0.542255194434256,0.52029640002895
0.537544353469408,5,5,289733,77,288708,13,3,0.484489162955513,0.489670794156377
0.553715839083245,5,5,289734,78,288708,13,5,0.536424612862139,0.540436126911644
0.449982045002667,5,5,289735,79,288708,13,3,0.557260284690786,0.547668950353557
NA,5,5,289736,80,288708,13,1,0.499888352249066,0.496280775953792
0.385986533752,5,5,289738,81,288708,13,2,0.463209621034861,0.451850438697491
NA,5,5,289739,82,288708,13,1,0.533396244355192,0.537087221534917
0.468155719920257,5,5,289740,83,288708,13,4,0.525498606846859,0.514378998812626
0.379683178098433,5,5,289741,84,288708,13,7,0.477586850750518,0.446427854073179
NA,5,5,289742,85,288708,13,1,0.495608052074804,0.497646873400807
0.525711840300175,5,5,289743,86,288708,13,3,0.573780784050099,0.565844527616854
0.426233689168,5,5,289745,87,288708,13,3,0.518728759562001,0.500412408216017
0.476393384,5,5,289746,88,288708,13,1,0.497703442556037,0.498491884619081
NA,5,5,289753,89,288708,13,1,0.56145086977657,0.55894286422996
0,5,5,289755,90,288708,13,1,0.489751905593824,0.473249489381286
0.506266774987855,5,5,289756,91,288708,13,6,0.483978911579001,0.48540089928823
0.939416334847509,5,5,289757,92,288708,13,1,0.568883428632659,0.57105355958253
0.714186197774434,5,5,289761,93,288657,12,3,0.63433678852728,0.650460831301939
0.490913867898313,5,5,289764,94,288622,10,4,0.62448503171115,0.600987615939542
0.240394408584,5,5,289765,95,288708,13,6,0.466751604004514,0.405695819154595
0.364034681142857,5,5,289767,96,288708,13,7,0.499986722365883,0.457131653384721
0.486511953007454,5,5,289768,97,288708,13,2,0.57988039183705,0.571193760997168
0.63441536915112,5,5,289772,98,288547,6,12,0.556052405626096,0.592466275107933
0.636468376620057,5,5,289776,99,288547,6,31,0.631384414610194,0.636558836277493
0.778778042086574,5,5,289781,100,288547,6,14,0.621604368721845,0.697872047458996
0.609772060755922,5,5,289785,101,288547,6,10,0.644680367622936,0.635413936810841
0.580398074096787,5,5,289786,102,288547,6,10,0.592654187135128,0.590346468322183
0.721744046296271,5,5,289788,103,288547,6,11,0.55814711454553,0.627651885000688
0.639810449280911,5,5,289791,104,288547,6,5,0.609604457866337,0.624222885639773
0.633045242739756,5,5,289794,105,288547,6,9,0.625722855101763,0.632251992786929
0.577973067504,5,5,289795,106,288622,10,1,0.607314584898581,0.60429279159918
0.527183225752,5,5,289796,107,288622,10,2,0.582014186794522,0.578809713755536
0.194,5,5,289797,108,288622,10,1,0.545417764333082,0.540094135569023
0.50347445876386,5,5,289799,109,288547,6,5,0.589551436019051,0.575066463496941
0.60773566893945,5,5,289800,110,288657,12,9,0.60552170077216,0.605959213216337
0.763544100401558,5,5,289801,111,288547,6,13,0.620289784035066,0.687416244143366
0.491629619334415,5,5,289844,112,288513,2,23,0.5256252492189,0.507379933585298
0.598585356510278,5,5,289861,113,288657,12,8,0.644870459890238,0.630709573864638
0.695907010327721,5,5,289862,114,288657,12,5,0.621128687189502,0.637439979443953
0.840445076690974,5,5,289980,115,288565,7,6,0.646026392861714,0.700165835741501
0.49488599622055,5,5,289987,116,288622,10,6,0.614105677226129,0.585272224920129
0.59386319546466,5,5,290085,117,288565,7,5,0.600873804570853,0.602943826236448
0.60863158216406,5,5,290086,118,288565,7,4,0.584734325490109,0.591350290785156
0.476393384,5,5,290087,119,288565,7,3,0.566476615997156,0.556755346080817
0.572110951590181,5,5,290088,120,288565,7,9,0.571928711664486,0.57203171498055
0.506502938102056,5,5,290089,121,288565,7,8,0.591257893345831,0.564710301681275
0.600970609003009,5,5,290090,122,288565,7,17,0.598899768689229,0.601384043803729
0.610859797104787,5,5,290091,123,288565,7,11,0.601697701984121,0.607392672818117
0.476393384,5,5,290092,124,288565,7,2,0.6089885625587,0.600720211244509
0.709570084921415,5,5,290093,125,288565,7,7,0.617557337663781,0.645878042760212
0.233576,5,5,290094,126,288571,8,3,0.441520167216369,0.4104150325327
0.34435963742405,5,5,290104,127,288571,8,9,0.434923229871933,0.403103749813531
0.625002699516594,5,5,290105,128,288571,8,7,0.514994841573006,0.54745521320479
0.392919536584,5,5,290106,129,288571,8,6,0.405994994629527,0.400310362776732
0.474987703380469,5,5,290108,130,288571,8,9,0.481868060203926,0.479294892093738
0.516144185978056,5,5,290110,131,288571,8,4,0.470108209786198,0.474487073589839
0.375940303571094,5,5,290111,132,288571,8,13,0.395982766845068,0.385411573175076
NA,5,5,290421,133,288512,1,1,0.617143212017137,0.622381693237523
0.986612458315302,5,5,290447,134,288622,10,3,0.684439409988877,0.724697054881672
0.682875627671025,5,5,290448,135,288622,10,6,0.624166656776547,0.642684776891515
NA,5,5,290542,136,288629,11,1,0.528837705725762,0.532887823261834
NA,5,5,290543,137,288629,11,1,0.502950208899566,0.503901625540224
0.194,5,5,290545,138,288629,11,1,0.516461863393872,0.507589063365854
NA,5,5,290547,139,288629,11,1,0.53545520532617,0.53415897024636
0.361821216727273,5,5,290549,140,288629,11,11,0.480889234454887,0.433530526181094
0.350364,5,5,290550,141,288629,11,1,0.452942659641615,0.460502524044218
0.476393384,5,5,290552,142,288629,11,2,0.556236648164852,0.547774092061618
0.194,5,5,290555,143,288629,11,1,0.454700449676973,0.45278417157338
NA,5,5,290558,144,288629,11,1,0.50075943437643,0.511879330898464
NA,5,5,290559,145,288629,11,1,0.493288396358171,0.494531528277956
0.476393384,5,5,290567,146,288622,10,1,0.625011609605222,0.62272942716738
0.446429249337806,5,5,290568,147,288622,10,5,0.608867621708467,0.576607078430734
0.616616979280417,5,5,290570,148,288622,10,6,0.638386990811626,0.632385878367702
0.493330279451586,5,5,290694,149,288513,2,28,0.498453189056067,0.496606960225271
0.62837565906411,5,5,290716,150,288545,5,8,0.565384734373138,0.58797863044673
0.6369374752373,5,5,290717,151,288545,5,3,0.446520420945131,0.471123540686332
0.502103378336,5,5,290718,152,288545,5,3,0.479989878751546,0.487642621387838
0.603294142499083,5,5,290720,153,288545,5,4,0.649771031461122,0.646617378906772
0.175182,5,5,290721,154,288545,5,2,0.423486902699816,0.402823646564316
0.560414108178993,5,5,290722,155,288545,5,6,0.547466405154753,0.55562119339618
0.520771028542669,5,5,290724,156,288545,5,6,0.492950996190448,0.507889581853416
0,5,5,290725,157,288545,5,1,0.467834385604432,0.456914389377181
0.453524764136075,5,5,290726,158,288545,5,3,0.55160470554709,0.539248248625411
NA,5,5,290727,159,288545,5,1,0.43556765652653,0.440183969161204
0.725836111681028,5,5,290728,160,288545,5,1,0.538427337874567,0.546911418947544
0.618909679956112,5,5,290729,161,288545,5,2,0.536423215662021,0.547079135188045
0.856445974207901,5,5,290730,162,288545,5,2,0.636018297203633,0.658727343845535
0.456595012978056,5,5,290734,163,288545,5,8,0.473624993313381,0.470581877357696
0.476393384,5,5,290735,164,288545,5,1,0.530197827724232,0.527431998809074
0.412915348782445,5,5,290737,165,288545,5,5,0.452837179000633,0.444761920186864
0.382744114578825,5,5,290738,166,288545,5,4,0.397698126192519,0.4001995558678
0.489248381168,5,5,290741,167,288545,5,6,0.56018553324489,0.546970947317309
0.523046628384147,5,5,290746,168,288604,9,7,0.553371512189556,0.542894216106055
0.666419679103951,5,5,290747,169,288604,9,2,0.612990370589883,0.613953827690762
0.596801452427975,5,5,290748,170,288604,9,4,0.601758646889663,0.599030001190494
0.717209520855951,5,5,290752,171,288604,9,2,0.605063095532565,0.610530681508468
0.527183225752,5,5,290753,172,288604,9,2,0.588941948985958,0.582968018339522
0.729761777471934,5,5,290754,173,288604,9,3,0.644642204437671,0.657021248116564
0.583844464434603,5,5,290897,174,288719,14,13,0.682144522618745,0.641985150269367
0.350364,5,5,290898,175,288719,14,1,0.542292955781272,0.534652850390276
0.662838741107909,5,5,290899,176,288719,14,8,0.634385898589436,0.646196208302299
0.693120457744238,5,5,290901,177,288719,14,8,0.627495770426835,0.648903043230327
0.717736667832139,5,5,290905,178,288719,14,23,0.696731657708271,0.71148268044486
0.779498474919303,5,5,290906,179,288719,14,22,0.695670969985944,0.745820611980076
0.571836683870948,5,5,290907,180,288719,14,12,0.628199877023387,0.605652757116948
0.194,5,5,290913,181,288719,14,1,0.539531187188923,0.538841174328014
0.385986533752,5,5,290915,182,288719,14,2,0.54962185163212,0.55008209538609
0.476393384,5,5,290939,183,288512,1,1,0.648934688333339,0.639899004972493
0.850399328044868,5,5,290940,184,288512,1,3,0.707135676694533,0.721836497461297
0.986612458315302,5,5,290945,185,288512,1,2,0.684220651966207,0.707805286062545
0.568119838204112,5,5,290965,186,288512,1,2,0.644653501423695,0.631639320067911
0.986612458315302,5,5,290984,187,288512,1,1,0.691106458617713,0.692218310705258
0.731502921157651,5,5,291023,188,288512,1,2,0.664168125162366,0.663779468066959
NA,5,5,291024,189,288512,1,1,0.721164083508283,0.706062244259
0.54227445876386,5,5,291031,190,288512,1,5,0.659381287274022,0.633538316028746
0.986612458315302,5,5,291034,191,288512,1,1,0.70682492631174,0.704766584771405
0.665607583574508,5,5,291036,192,288512,1,3,0.678828358716833,0.669995418764952
0.756897842033651,5,5,291037,193,288512,1,4,0.726513581368257,0.72690692996709
0.986612458315302,5,5,291041,194,288512,1,3,0.707530815160032,0.737036612937215
0.729364289166089,6,6,288755,1,288732,16,7,0.764830161553497,0.753986171063437
0.476393384,6,6,288815,2,288530,3,2,0.541335272554173,0.540697388948786
0.447951748782445,6,6,288872,3,288571,8,10,0.518518449607772,0.493177112831747
0.603863406119291,6,6,288925,4,288513,2,19,0.580123191991006,0.596499478646409
0.46769383441785,6,6,288958,5,288729,15,5,0.482330269993752,0.485214490296521
0.428553185978056,6,6,288959,6,288729,15,8,0.429777086414327,0.425892013683357
0.643809778045164,6,6,288960,7,288729,15,67,0.611322318999361,0.636934989124334
0.512024395539483,6,6,288961,8,288729,15,17,0.559512506082175,0.53490491427185
0.521484130725045,6,6,288962,9,288729,15,51,0.54815022673443,0.528186840838936
0.393461030757641,6,6,288963,10,288513,2,95,0.490396061063124,0.409066374396553
0.613161230618137,6,6,288964,11,288513,2,14,0.48266073188281,0.549361641958464
0.510366893355528,6,6,288965,12,288513,2,51,0.527039994771952,0.515292548297806
0.605871998915742,6,6,288966,13,288513,2,30,0.501098968560155,0.573471184545149
0.512387292227492,6,6,288974,14,288729,15,49,0.560892802093687,0.524779779330621
0.570097705972328,6,6,288975,15,288513,2,34,0.559619248050835,0.569162692978579
0.543828367748575,6,6,288976,16,288513,2,70,0.521654215009316,0.540346140830884
0.363989829995152,6,6,288977,17,288513,2,49,0.426510568022919,0.380894638124802
0.298409565401745,6,6,288978,18,288513,2,79,0.38885359275005,0.315317823279472
0.610465334498006,6,6,288979,19,288513,2,90,0.58238493818201,0.606534656192337
0.579220334503606,6,6,288980,20,288513,2,34,0.521738055155529,0.562509953701633
0.691354135910064,6,6,288981,21,288513,2,192,0.612826959851079,0.68404106448364
0.552952298547174,6,6,288982,22,288513,2,121,0.587211558197035,0.558135003123314
0.263725875348701,6,6,288983,23,288513,2,55,0.418973065078829,0.300515367956655
0.226003119266654,6,6,288984,24,288513,2,157,0.3168907705862,0.236221670057839
0.261867748682491,6,6,288985,25,288513,2,104,0.392305748635793,0.281855913734563
0.150741737861891,6,6,288986,26,288513,2,65,0.33790865239771,0.190218857686473
0.530378432833924,6,6,288987,27,288513,2,29,0.509384029744139,0.525372239347292
0.326140614292005,6,6,288989,28,288513,2,97,0.423035752135042,0.341522585678381
0.647300617212649,6,6,288990,29,288513,2,22,0.557609926800401,0.612737841429283
0.550819641703961,6,6,288991,30,288513,2,45,0.549726174175177,0.552359070319048
0.633568750020284,6,6,288992,31,288513,2,31,0.522702814835843,0.59794749389331
0.529937691323129,6,6,288993,32,288513,2,29,0.47576327896793,0.51367852448331
0.629392032066521,6,6,288994,33,288513,2,25,0.537067047582963,0.596798997212067
0.742456197088056,6,6,288995,34,288513,2,36,0.612681882878642,0.705283682223134
0.624876032386874,6,6,288996,35,288513,2,27,0.521778464826038,0.589888347742785
0.28282447201493,6,6,288997,36,288513,2,124,0.377470463329051,0.295436374836784
0.563686243507519,6,6,289003,37,288513,2,23,0.545175750557053,0.55878983249595
0.684717404435381,6,6,289004,38,288513,2,16,0.554075935333316,0.627648999633991
0.514512950022947,6,6,289009,39,288513,2,45,0.487566705852238,0.508994321518524
0.615339320656764,6,6,289010,40,288513,2,25,0.51515780783411,0.581032848252254
0.768184277346016,6,6,289011,41,288513,2,34,0.589529731299679,0.7133517523411
0.303633863904187,6,6,289012,42,288513,2,48,0.382975909910044,0.325172767802455
0.719958360698074,6,6,289013,43,288513,2,47,0.582206034515417,0.68627264883183
0.661381262414031,6,6,289014,44,288513,2,30,0.500851691962357,0.608026735499151
0.5413800023085,6,6,289163,45,288729,15,12,0.559298566461752,0.550657180240566
0.676252905512698,6,6,289505,46,288732,16,8,0.72862280222251,0.710545376041918
0.668957617800866,6,6,289525,47,288732,16,5,0.743977662217329,0.727995050792359
0.729483722203848,6,6,289526,48,288732,16,5,0.660583211354419,0.674453750853611
0.758490209822483,6,6,289527,49,288732,16,12,0.700191482651632,0.722307681479974
0.791134816805774,6,6,289528,50,288732,16,5,0.712027173621961,0.7252410487118
0.489688249153371,6,6,289530,51,288537,4,6,0.611083153796079,0.580328017579814
0.823229375361763,6,6,289531,52,288732,16,2,0.728013542129231,0.737293957177018
0.607252453954827,6,6,289532,53,288732,16,16,0.682077062693972,0.64349921650746
0.6726543723811,6,6,289533,54,288732,16,19,0.699264656362027,0.684518668097716
0.779339395922667,6,6,289536,55,288732,16,8,0.694952945652373,0.721485229766737
0.632988583772828,6,6,289539,56,288732,16,5,0.700803622057014,0.684230206604604
